property_id,status_id,style_id,type_id,property_mls_number,property_apn_number,property_tax_number,property_address,property_address2,property_city,property_county,property_state,property_state_abbrev,property_zip,property_country,property_township,property_long_desc,property_med_desc,property_short_desc,property_value,property_listing_date,property_exp_date,property_date_created,property_date_updated,property_total_campaign_cost
50156,2,0,0,09559449,NULL,NULL,"1421 S Fairfield Ave",NULL,Lombard,,IL,IL,60148,"United States",NULL,"Simply stunning townhome in pristine condition w/quick access to 355, I-88 & 294! Located in a small subdivision nestled in a quiet wooded area, this home offers so much to buyers: Gorgeous Brazilian Cherry floors on entire main level, as well as 2nd floor hallway,  open concept floor plan with Kitchen wide open to Living/Dining Rooms, tall ceilings, large windows allowing abundant light throughout, trendy Kitchen (with quartz counters, eating area and built-in desk), Master Suite with double closets and en-suite Bath, and lower level Family Room/ Den which can be used as 4th bedroom. Laundry Area is located on 2nd floor. Situated just a few blocks to a local park, schools, and minutes away from Oak Brook & Yorktown shopping areas.","Simply stunning townhome in pristine condition w/quick access to 355, I-88 & 294! Located in a small subdivision nestled in a quiet wooded area, this home offers so much to buyers: Gorgeous Brazilian Cherry floors on entire main level, as well as 2nd floor hallway,  open concept floor plan with Kitchen wide open to Living/Dining Rooms, tall ceilings, large windows allowing abundant light throughout, trendy Kitchen (with quartz counters, eating area and built-in desk), Master Suite with double closets and en-suite Bath, and lower level Family Room/ Den which can be used as 4th bedroom. Laundry Area is located on 2nd floor. Situated just a few blocks to a local park, schools, and minutes away from Oak Brook & Yorktown shopping areas.",NULL,269000,2017-03-09,2017-05-10,"2019-01-15 20:54:36","0000-00-00 00:00:00",0
50157,2,0,0,10100767,NULL,NULL,"1305 E Bailey Rd",NULL,Naperville,,IL,IL,60565,"United States",NULL,"Beautiful Brick Front Home backs to a Huge Park that leads to the Meadow Glens Elementary School. The Paver Walkway with Stone & Limestone Front Entry welcomes you into this Completely Remodeled Home with over $65,000 in upgrades. The Foyer is wide & offers space for a Console Table. There are Separate Formal Living and Dining Rooms. A Walk-through Butlers Pantry leads from the Dining room to the Kitchen. The Kitchen has a Large Center Island, Newer Marble Counters, and a Complementary Backsplash. The Kitchen is open to the Family room, which has a Bay Window and Brick Fireplace with Built-in Shelves.  Included in recent upgrades are Completely Remodeled Bathrooms, the Front & Back Pella Doors, a new Pella Garage Door, 1st and 2nd level Anderson Windows, Black Metal Spindles in Staircase, all new Interior 6-Pannel Doors, Front and Back Pavers. New Vinyl Siding in 2010. Easy Access to Downtown Naperville, Metra, and Highways. Commuter Bus to Train. Award Winning Naperville 203 Schools!","Beautiful Brick Front Home backs to a Huge Park that leads to the Meadow Glens Elementary School. The Paver Walkway with Stone & Limestone Front Entry welcomes you into this Completely Remodeled Home with over $65,000 in upgrades. The Foyer is wide & offers space for a Console Table. There are Separate Formal Living and Dining Rooms. A Walk-through Butlers Pantry leads from the Dining room to the Kitchen. The Kitchen has a Large Center Island, Newer Marble Counters, and a Complementary Backsplash. The Kitchen is open to the Family room, which has a Bay Window and Brick Fireplace with Built-in Shelves.  Included in recent upgrades are Completely Remodeled Bathrooms, the Front & Back Pella Doors, a new Pella Garage Door, 1st and 2nd level Anderson Windows, Black Metal Spindles in Staircase, all new Interior 6-Pannel Doors, Front and Back Pavers. New Vinyl Siding in 2010. Easy Access to Downtown Naperville, Metra, and Highways. Commuter Bus to Train. Award Winning Naperville 203 Schools!",NULL,438000,2018-10-02,2018-12-07,"2019-01-15 20:54:36","0000-00-00 00:00:00",0
50158,2,0,0,09799612,NULL,NULL,"701 S School Street",NULL,"Mount Prospect",,IL,IL,60056,"United States",NULL,"Beautiful Brick Ranch in Dist. 57/214. Interior Lot down the block from the Grade School. 2017 New Kitchen Appliances; Refrigerator, Oven/Range, Dishwasher, & Microwave. Granite Counters, Maple Cabinets, and New Bamboo Floor in Kitchen. Breakfast Bar overlooks the Heated Sunroom and offers a Wall of Windows looking out to the Large Fenced Yard. Expansive Living room with a Fireplace. Formal Dining room. Master Bedroom with Full Bath includes a Jetted Tub. 2nd Full Bath on main level. Full Finished Basement includes a Large Family Room with New Wood Laminate Flooring, a 4th Bedroom with a Half Bath, & Huge Storage/Laundry Room. New in 2017; Furnace & 50-Gallon Hot Water Heater. Located one Block to Grade School, Wave Pool, Tennis Courts, & Park District Facilities. Walking distance to the Downtown Area & Metra. Easy access to Highways.","Beautiful Brick Ranch in Dist. 57/214. Interior Lot down the block from the Grade School. 2017 New Kitchen Appliances; Refrigerator, Oven/Range, Dishwasher, & Microwave. Granite Counters, Maple Cabinets, and New Bamboo Floor in Kitchen. Breakfast Bar overlooks the Heated Sunroom and offers a Wall of Windows looking out to the Large Fenced Yard. Expansive Living room with a Fireplace. Formal Dining room. Master Bedroom with Full Bath includes a Jetted Tub. 2nd Full Bath on main level. Full Finished Basement includes a Large Family Room with New Wood Laminate Flooring, a 4th Bedroom with a Half Bath, & Huge Storage/Laundry Room. New in 2017; Furnace & 50-Gallon Hot Water Heater. Located one Block to Grade School, Wave Pool, Tennis Courts, & Park District Facilities. Walking distance to the Downtown Area & Metra. Easy access to Highways.",NULL,350000,2017-11-12,2017-12-22,"2019-01-15 20:54:36","0000-00-00 00:00:00",0
50159,2,0,0,08669506,NULL,NULL,"2456 Oneida Lane",NULL,Naperville,,IL,IL,60563,"United States",NULL,"Huge 2-Level St Croix Model, 9Ft. Ceilings 1st Level. NEW Lennox  Furnace & A/C 2014. Entire Interior JUST PAINTED, Front Load Washer & Dryer 4 yrs. Refrigerator 4 yrs. Beautiful Wood Laminate 1st Fl. 4-Panel Picture Window in Living Room looks out to Private Yard. Open Floor Plan is Light & Bright with Living/Dining Area Open to Kitchen. Easy access to Metra & I-88 Master Suite w/bath. 204 Metea Valley HS. Must See!","Huge 2-Level St Croix Model, 9Ft. Ceilings 1st Level. NEW Lennox  Furnace & A/C 2014. Entire Interior JUST PAINTED, Front Load Washer & Dryer 4 yrs. Refrigerator 4 yrs. Beautiful Wood Laminate 1st Fl. 4-Panel Picture Window in Living Room looks out to Private Yard. Open Floor Plan is Light & Bright with Living/Dining Area Open to Kitchen. Easy access to Metra & I-88 Master Suite w/bath. 204 Metea Valley HS. Must See!",NULL,160000,2014-07-11,2014-08-28,"2019-01-15 20:54:36","0000-00-00 00:00:00",0
50160,2,0,0,08890073,NULL,NULL,"1946 Templar Drive",NULL,Naperville,,IL,IL,60565,"United States",NULL,"Beautiful with Updates Inside & Out. Hardie Board  Exterior and New Roof. Newer Windows Throughout. Updated Kitchen with Granite Counters, Stainless Appliances, Convection Oven, & Convection Microwave. The Master Bath is a Complete Remodel. Gleaming Rosewood Floors. Formal Dining Room. Huge Deck off Kitchen-Ready w/Hot Tub Hook-up. Fireplace in Family Room. Naperville 203 School District. Close to Metra & Highways.","Beautiful with Updates Inside & Out. Hardie Board  Exterior and New Roof. Newer Windows Throughout. Updated Kitchen with Granite Counters, Stainless Appliances, Convection Oven, & Convection Microwave. The Master Bath is a Complete Remodel. Gleaming Rosewood Floors. Formal Dining Room. Huge Deck off Kitchen-Ready w/Hot Tub Hook-up. Fireplace in Family Room. Naperville 203 School District. Close to Metra & Highways.",NULL,325000,2015-04-14,2015-06-05,"2019-01-15 20:54:36","0000-00-00 00:00:00",0
50161,2,0,0,08747770,NULL,NULL,"526 Plaza Place",NULL,Aurora,,IL,IL,60504,"United States",NULL,"Beautifully Appointed, 2-Story Foyer, Vaulted Ceiling Living Rm, Gourmet Kitchen w/Cherry Cabinets, SS Appliances, Granite Counters, Hardwood Floors, Balcony, Master Bedroom Suite with Vaulted Ceiling, Soaker Tub, Separate Shower, Dual Sinks. Lower Level Family Room with Large Picture Windows. 3 Beds, 3 Full Baths, 2-Car Garage. End Unit. Close to Metra, Highways, Dining, Shopping. 204 Naperville School District","Beautifully Appointed, 2-Story Foyer, Vaulted Ceiling Living Rm, Gourmet Kitchen w/Cherry Cabinets, SS Appliances, Granite Counters, Hardwood Floors, Balcony, Master Bedroom Suite with Vaulted Ceiling, Soaker Tub, Separate Shower, Dual Sinks. Lower Level Family Room with Large Picture Windows. 3 Beds, 3 Full Baths, 2-Car Garage. End Unit. Close to Metra, Highways, Dining, Shopping. 204 Naperville School District",NULL,285000,2014-10-08,2015-02-26,"2019-01-15 20:54:36","0000-00-00 00:00:00",0
50162,2,0,0,09130068,NULL,NULL,"470 Glen Echo Road",NULL,Naperville,,IL,IL,60565,"United States",NULL,"Beautifully Updated Home in sought after Naper Carriage Hill Subdivision, located on an interior street. The Entire Home has just been painted in today's popular gray tones. The large Foyer is open to the 2nd level. Hardwood Floors throughout. The Kitchen is Completely Updated with all Brand New Stainless Steel Appliances, Custom Cabinets, Distinctive Soapstone Counters, and Complementary Backsplash. Kitchen is Open to the Large Family Room with a newer Stone Fireplace and access to the Deck and Huge Backyard.  First Floor Laundry. Separate Formal Dining & Living rooms. The Master Suite includes a Full Bath and Walk-in Closet. All Bathrooms have been updated. Finished Basement. Newer Windows, Roof, & Furnace. The Elementary School, Park, Two Playgrounds, and NCH Swim & Racquet Club are all Located IN THE SUBDIVISION.","Beautifully Updated Home in sought after Naper Carriage Hill Subdivision, located on an interior street. The Entire Home has just been painted in today's popular gray tones. The large Foyer is open to the 2nd level. Hardwood Floors throughout. The Kitchen is Completely Updated with all Brand New Stainless Steel Appliances, Custom Cabinets, Distinctive Soapstone Counters, and Complementary Backsplash. Kitchen is Open to the Large Family Room with a newer Stone Fireplace and access to the Deck and Huge Backyard.  First Floor Laundry. Separate Formal Dining & Living rooms. The Master Suite includes a Full Bath and Walk-in Closet. All Bathrooms have been updated. Finished Basement. Newer Windows, Roof, & Furnace. The Elementary School, Park, Two Playgrounds, and NCH Swim & Racquet Club are all Located IN THE SUBDIVISION.",NULL,425000,2016-02-03,2016-04-08,"2019-01-15 20:54:36","0000-00-00 00:00:00",0
50163,2,0,0,09943862,NULL,NULL,"27W111 Knoch Knolls Rd",NULL,Naperville,,IL,IL,60565,"United States",NULL,"Beautiful Wooded .48-acre lot with 170 ft. on River Dr. cul-de-sac and 120 ft. on Knoch Knolls Rd. Located a block West of Knoch Knolls Park. Enjoy jogging/biking paths that follow the river to Whalon Lake and the Downtown Naperville Riverwalk. Build your Dream Home among other Luxury Estates. Easy access to Naperville Metra station and Highways. Award winning Neuqua Valley High School!","Beautiful Wooded .48-acre lot with 170 ft. on River Dr. cul-de-sac and 120 ft. on Knoch Knolls Rd. Located a block West of Knoch Knolls Park. Enjoy jogging/biking paths that follow the river to Whalon Lake and the Downtown Naperville Riverwalk. Build your Dream Home among other Luxury Estates. Easy access to Naperville Metra station and Highways. Award winning Neuqua Valley High School!",NULL,332000,2018-05-09,2018-08-16,"2019-01-15 20:54:36","0000-00-00 00:00:00",0
50164,2,0,0,08837814,NULL,NULL,"11S012 River Drive",NULL,Naperville,,IL,IL,60565,"United States",NULL,"ADJACENT TO 40 ACRES OF WOODED CONSERVATION LAND -  Beautiful Views Abound in this Private Setting - Extraordinary Home on .64 Acre Lot in Naperville 204 Neuqua Valley High School District - Close to Metra and Highways with the Privacy offered in the end of cul-de-sac Lot. Completely Updated Home with Open Floor Plan. Enjoy Miles of Local Bike Trails to Whalon Lake & the Naperville River Walk. A Must See Home!","ADJACENT TO 40 ACRES OF WOODED CONSERVATION LAND -  Beautiful Views Abound in this Private Setting - Extraordinary Home on .64 Acre Lot in Naperville 204 Neuqua Valley High School District - Close to Metra and Highways with the Privacy offered in the end of cul-de-sac Lot. Completely Updated Home with Open Floor Plan. Enjoy Miles of Local Bike Trails to Whalon Lake & the Naperville River Walk. A Must See Home!",NULL,439900,2015-02-13,2015-04-27,"2019-01-15 20:54:36","0000-00-00 00:00:00",0
50165,2,0,0,5795929,NULL,NULL,"20996 W Lost Creek Dr E",NULL,Buckeye,,AZ,AZ,85396,"United States",NULL,"Clean, move in ready Magnolia model. Inviting wrap around covered patio perfect for watching the beautiful AZ sunsets or enjoying your morning cup of coffee. Home exudes natural lighting. It has been freshly painted and cleaned from top to bottom. Spacious great room floor plan with soaring 9ft plus flat ceilings and tile flooring throughout. Both formal dining and eat in kitchen. Corian counter-tops with back splash, upgraded, staggered cabinets with crown molding and hardware. New gas cook top, built in microwave, center island, large pantry, and extended cabinet/ counter space for extra storage. Split bedroom floor plan with large secondary bedrooms, walk in closet and new ceiling fans. Master has 2 walk in closets, double sinks, with separate tub and shower Private, low maintenance backyard with over sized covered patio, synthetic grass, babbling brook and heated spa.","Clean, move in ready Magnolia model. Inviting wrap around covered patio perfect for watching the beautiful AZ sunsets or enjoying your morning cup of coffee. Home exudes natural lighting. It has been freshly painted and cleaned from top to bottom. Spacious great room floor plan with soaring 9ft plus flat ceilings and tile flooring throughout. Both formal dining and eat in kitchen. Corian counter-tops with back splash, upgraded, staggered cabinets with crown molding and hardware. New gas cook top, built in microwave, center island, large pantry, and extended cabinet/ counter space for extra storage. Split bedroom floor plan with large secondary bedrooms, walk in closet and new ceiling fans. Master has 2 walk in closets, double sinks, with separate tub and shower Private, low maintenance backyard with over sized covered patio, synthetic grass, babbling brook and heated spa.",NULL,299000,2018-07-17,2018-08-31,"2019-01-15 20:59:02","0000-00-00 00:00:00",0
50166,1,0,0,IV19010767,NULL,NULL,"406 N Franklin St",NULL,Hemet,,CA,CA,92543,"United States",NULL,,,NULL,1200,2019-01-15,2019-01-16,"2019-01-15 21:21:45","0000-00-00 00:00:00",0
50167,1,0,0,IV19009808,NULL,NULL,"614 E Date St",NULL,Hemet,,CA,CA,92543,"United States",NULL,"2 bedroom and 1 bathroom and extra out side  big closet. big concrete driveway. 2 blocks from school,","2 bedroom and 1 bathroom and extra out side  big closet. big concrete driveway. 2 blocks from school,",NULL,1050,2019-01-15,2019-01-16,"2019-01-15 21:21:45","0000-00-00 00:00:00",0
50168,1,0,0,IV18127033,NULL,NULL,"14564 Justin Pl",NULL,"Moreno Valley",,CA,CA,92553,"United States",NULL,"This property feature three bedrooms and two bathrooms. Tile floor true the whole house, Back yard has a concrete floor, Property is on walking distance to the Elementery , midle , Hight school's, also super markets are around five minutes driving  from the house.","This property feature three bedrooms and two bathrooms. Tile floor true the whole house, Back yard has a concrete floor, Property is on walking distance to the Elementery , midle , Hight school's, also super markets are around five minutes driving  from the house.",NULL,295000,2018-05-31,2019-01-16,"2019-01-15 21:21:45","0000-00-00 00:00:00",0
50169,1,0,0,IV18145345,NULL,NULL,"24404 Sunnymead Blvd",NULL,"Moreno Valley",,CA,CA,92553,"United States",NULL,,,NULL,331000,2018-06-18,2019-01-16,"2019-01-15 21:21:45","0000-00-00 00:00:00",0
50170,1,0,0,IV18210772,NULL,NULL,"25241 Eucalyptus Avenue",NULL,"Moreno Valley",,CA,CA,92553,"United States",NULL,"Beutifull  Ranch style house,  in almost 1 acre land.  Full fenced  tenis court, that has a half court basketball set up  and a Lot of space to practice football, This huge back yard has plenty of diferent kind of  trees, plenty space for family parties. Grate size  covered patio, Property has a 6 foot tall block fence and wood. The front of the house has a block fence with Iron door, spanish tile tile roof,by inside property has 4 bedrooms 2 bathrooms, Separate dining  and living area with a brick fire place, Property has a  tile on the entire house. the Kitchen has a granite counter tops. The dining area has a decorative wood wall with mirror. Living room has  a crown molding. one of the bathrooms was recently remodeled. also property has a double door entry to the home,  Front yard has a circular driveway. RV parking access. also you can build some units on this huge Lot. property is close to the fwy and stores.","Beutifull  Ranch style house,  in almost 1 acre land.  Full fenced  tenis court, that has a half court basketball set up  and a Lot of space to practice football, This huge back yard has plenty of diferent kind of  trees, plenty space for family parties. Grate size  covered patio, Property has a 6 foot tall block fence and wood. The front of the house has a block fence with Iron door, spanish tile tile roof,by inside property has 4 bedrooms 2 bathrooms, Separate dining  and living area with a brick fire place, Property has a  tile on the entire house. the Kitchen has a granite counter tops. The dining area has a decorative wood wall with mirror. Living room has  a crown molding. one of the bathrooms was recently remodeled. also property has a double door entry to the home,  Front yard has a circular driveway. RV parking access. also you can build some units on this huge Lot. property is close to the fwy and stores.",NULL,480000,2018-08-29,2019-01-16,"2019-01-15 21:21:45","0000-00-00 00:00:00",0
